"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3"
"193",1,2,16,1,1,2,4,2,5,4,3,2,1,1,0,0,1,0,1,1,1,1,1,4,3,3,3,4,3,8,10,9,11
"194",1,2,17,2,1,2,4,3,3,3,1,2,NA,2,0,0,1,1,1,1,1,1,1,5,NA,3,NA,1,2,4,11,11,NA
"195",1,2,16,2,1,2,4,3,5,3,2,2,1,NA,0,0,1,1,NA,1,1,1,0,3,4,3,2,3,3,4,11,10,11
"196",1,2,16,2,1,2,3,3,4,3,2,2,1,2,0,NA,0,0,1,1,1,1,1,4,2,3,1,2,3,0,11,12,13
"197",1,NA,17,2,1,2,2,4,NA,4,4,1,1,2,0,0,1,0,1,1,1,0,0,5,4,2,2,3,5,0,17,18,17
"198",1,1,17,NA,2,2,3,3,3,NA,4,2,NA,2,0,0,1,0,1,1,1,NA,1,5,3,3,2,3,1,32,14,13,14
"199",1,1,16,2,1,NA,3,2,3,3,4,2,1,NA,NA,0,1,0,0,1,1,1,0,1,2,2,1,2,1,8,14,15,16
"200",1,2,17,2,1,2,NA,3,4,4,3,2,1,2,0,0,1,NA,1,1,1,1,1,4,3,4,2,3,4,6,11,13,14
"201",1,2,16,2,1,2,1,2,4,4,3,2,1,1,0,0,1,0,1,1,1,1,1,NA,NA,3,1,2,3,0,10,NA,NA
"202",1,2,16,2,2,2,2,1,NA,3,1,2,1,2,0,0,0,0,1,1,1,NA,1,4,2,3,1,2,NA,0,13,14,16
"203",1,1,NA,2,1,1,3,3,2,3,4,2,1,2,0,0,1,0,0,0,NA,1,1,3,3,3,1,3,3,10,12,13,14
"204",1,2,17,1,1,2,1,2,1,3,2,2,1,2,0,0,0,0,0,1,1,0,0,3,NA,3,1,5,3,NA,9,9,10
"205",1,1,16,2,1,2,2,NA,4,NA,1,2,1,NA,0,0,0,0,0,1,1,1,0,4,3,3,1,1,2,6,12,12,13
"206",1,1,17,2,1,2,1,1,1,4,1,2,1,2,0,0,0,NA,NA,1,1,1,0,5,3,3,1,1,3,0,12,11,12
"207",1,2,17,2,1,2,NA,2,1,4,3,3,2,2,0,0,0,0,1,0,1,1,0,4,4,4,4,5,5,16,10,11,12
"208",1,2,16,1,1,2,3,3,4,4,4,2,1,1,0,0,1,0,1,1,1,1,0,4,3,2,3,4,5,0,11,10,10
"209",1,2,16,2,NA,2,2,3,3,3,2,1,2,1,0,0,NA,0,NA,1,1,1,0,5,3,3,1,1,3,0,13,12,12
"210",1,1,17,2,2,2,2,4,4,4,1,1,1,2,0,NA,0,0,1,1,1,1,1,4,3,2,1,1,5,8,14,15,NA
"211",1,2,NA,2,1,2,4,4,4,5,NA,2,1,1,0,0,0,NA,0,1,NA,1,0,5,2,3,1,2,5,4,13,13,14
"212",1,2,16,1,2,2,NA,3,5,3,2,1,3,1,0,0,1,0,1,1,1,1,0,3,3,4,3,5,3,16,10,11,12
"213",1,1,NA,2,1,2,4,4,4,5,2,NA,2,1,1,0,1,0,0,1,1,1,0,4,2,4,2,3,2,30,14,15,16
"214",1,1,NA,2,2,2,4,4,5,5,4,2,1,2,0,0,1,0,0,1,1,1,NA,4,NA,2,1,2,3,0,11,10,11
"215",1,1,NA,2,1,2,4,3,2,3,2,2,1,2,0,0,1,0,1,NA,1,NA,0,4,3,5,1,5,2,NA,14,14,15
"216",1,1,16,2,1,2,2,3,3,3,4,2,1,2,0,1,1,0,1,1,1,0,0,4,4,3,1,3,4,4,11,12,NA
"217",1,1,17,2,1,2,1,1,3,3,1,2,1,2,NA,0,1,0,0,0,1,0,0,4,4,NA,1,3,1,0,14,15,15
"218",1,1,17,1,1,2,2,2,3,3,4,NA,1,1,0,0,1,0,0,1,1,1,0,5,3,2,1,2,3,21,13,13,13
"219",1,1,16,1,1,2,2,2,4,4,4,2,2,4,0,0,1,0,1,0,1,1,0,5,3,5,1,1,5,6,13,13,13
"220",1,1,17,2,1,2,3,4,1,4,2,2,1,3,1,0,1,1,0,1,1,1,1,4,4,3,3,4,NA,14,NA,9,8
"221",1,1,16,2,1,1,3,1,4,3,1,2,1,2,0,0,1,0,0,1,1,1,0,2,3,3,NA,NA,4,2,11,NA,12
"222",1,1,16,2,1,2,4,3,5,3,3,2,1,2,0,0,0,0,1,1,1,1,1,1,3,2,1,1,1,4,NA,15,15
"223",1,1,16,2,1,2,NA,1,1,3,2,2,2,1,0,0,1,0,NA,1,1,0,0,4,NA,2,1,4,NA,2,12,13,13
"224",1,1,17,1,1,2,4,3,5,3,4,2,NA,3,0,0,1,0,1,1,1,1,1,4,4,2,1,1,4,0,11,NA,12
"225",1,1,19,2,1,2,3,3,3,3,4,3,1,4,NA,0,1,NA,1,1,1,1,0,4,NA,3,1,2,3,4,12,12,12
"226",1,2,17,2,2,2,NA,4,NA,3,2,2,1,2,0,0,1,0,0,1,1,1,1,5,NA,5,4,5,3,15,13,12,12
"227",1,1,NA,2,1,1,2,2,3,3,4,2,1,2,0,1,NA,0,NA,1,1,1,0,3,3,4,1,1,4,0,13,NA,13
"228",1,2,18,2,1,2,2,2,4,3,2,2,1,2,0,0,1,0,1,1,1,1,0,NA,4,4,2,4,5,10,12,11,11
"229",1,1,17,NA,2,2,4,4,4,3,3,2,1,NA,0,0,1,0,0,1,1,0,0,5,2,1,1,2,3,6,12,11,11
"230",1,1,17,2,2,2,3,2,3,NA,4,2,2,2,0,0,0,NA,0,1,1,1,0,4,4,4,1,3,1,2,14,16,15
"231",1,1,17,2,1,2,4,3,3,3,4,2,1,2,0,0,0,0,0,1,1,1,1,3,4,5,2,4,1,NA,11,9,10
"232",1,2,18,2,2,2,NA,3,4,2,2,1,1,2,0,0,1,0,0,1,1,1,NA,3,2,4,2,4,4,10,10,10,10
"233",1,1,17,NA,1,2,2,3,1,3,NA,1,2,1,0,NA,NA,NA,0,1,1,0,0,3,3,3,NA,4,3,4,12,13,13
"234",1,1,17,2,1,2,2,2,1,1,1,2,1,3,0,0,1,0,1,1,1,1,0,4,3,3,1,1,4,0,NA,12,13
"235",1,NA,17,NA,1,2,2,1,1,4,4,2,2,2,0,0,1,0,1,1,1,1,0,4,2,5,1,2,5,0,11,10,11
"236",1,1,17,2,1,2,1,1,1,3,4,2,1,3,0,0,1,0,1,1,1,0,1,4,3,4,1,1,5,12,12,12,NA
"237",1,1,16,2,1,2,2,3,4,5,NA,2,1,2,0,1,0,0,0,1,1,1,NA,2,3,NA,1,1,3,0,13,13,14
"238",1,2,18,2,1,2,2,2,3,3,2,2,2,2,3,0,1,1,0,1,1,1,0,3,3,3,5,5,4,9,10,9,10
"239",1,1,16,2,1,2,4,4,5,4,2,2,1,3,0,0,1,0,1,NA,NA,1,0,5,3,2,1,1,5,4,15,16,16
"240",1,1,18,NA,1,NA,3,1,3,3,NA,NA,1,2,0,0,0,0,NA,1,1,1,1,5,3,3,1,1,4,4,8,8,8
"241",1,1,17,2,1,2,3,2,3,NA,1,2,1,NA,0,0,0,0,1,NA,1,1,0,5,3,4,1,3,3,2,17,18,17
"242",1,2,17,2,2,NA,2,3,4,4,4,1,1,2,0,0,1,0,0,0,1,1,0,5,3,NA,1,3,3,NA,10,11,11
"243",1,2,18,2,2,2,2,1,1,3,1,2,NA,2,0,1,1,NA,1,1,1,1,1,4,3,2,4,5,3,2,9,NA,11
"244",1,1,17,2,1,1,2,1,3,3,1,2,2,3,0,0,0,0,1,NA,1,1,1,3,2,3,1,2,3,0,15,15,16
"245",1,1,17,2,NA,2,NA,NA,2,3,4,1,1,2,0,0,NA,0,1,1,NA,1,1,3,2,3,1,2,3,0,14,12,12
"246",1,2,17,1,1,2,2,2,3,3,NA,1,2,2,0,0,1,0,1,1,1,1,0,4,5,2,NA,1,1,0,NA,13,13
"247",1,2,NA,2,1,2,4,4,5,5,4,2,1,NA,0,1,1,0,1,1,1,1,1,NA,5,5,1,3,2,0,13,13,13
"248",1,2,16,2,1,2,4,4,2,3,4,1,1,2,0,0,1,0,1,1,1,1,0,4,2,4,2,4,1,0,13,13,14
"249",1,2,16,2,2,2,1,1,3,3,2,2,2,2,0,0,1,0,0,1,1,1,0,NA,4,2,1,1,5,2,9,9,9
"250",1,2,16,2,1,2,3,2,1,3,4,2,2,3,0,0,NA,0,1,1,1,1,1,5,3,3,1,3,2,0,12,12,12
"251",1,2,17,2,2,2,2,2,3,NA,2,1,1,2,0,0,0,0,1,0,1,1,1,4,4,2,5,5,4,0,16,16,NA
"252",1,1,16,2,1,2,2,1,3,3,2,2,1,1,0,NA,0,NA,0,1,1,1,1,4,5,2,NA,NA,5,4,9,10,10
"253",1,1,16,2,1,1,4,1,3,3,2,2,1,2,NA,0,0,0,1,1,1,1,1,5,3,3,1,2,5,0,14,13,13
"254",1,1,18,2,NA,NA,2,4,4,3,NA,2,2,2,1,0,1,0,NA,1,1,1,0,4,3,3,1,1,3,18,10,10,10
"255",1,1,18,2,2,2,2,2,1,4,1,2,1,2,NA,0,1,0,0,NA,1,1,1,5,3,1,NA,1,5,16,9,8,10
"256",1,1,18,2,1,2,NA,3,3,3,1,2,2,1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,3,14,8,7,7
"257",1,2,18,2,1,2,2,2,3,1,1,3,1,1,1,0,1,0,1,0,0,1,1,4,4,3,2,2,1,26,7,8,8
"258",1,2,17,2,1,2,4,4,NA,5,1,2,1,NA,0,0,1,0,1,0,1,1,NA,4,2,1,1,2,5,6,10,8,9
"259",1,1,17,2,1,NA,3,2,3,3,1,1,NA,2,0,0,0,0,1,NA,NA,0,0,5,4,2,1,1,3,4,14,14,15
"260",1,1,17,2,2,2,1,1,1,1,NA,2,1,3,0,0,1,NA,1,1,1,1,1,4,3,2,1,2,4,10,11,10,10
"261",1,1,16,2,1,2,1,2,3,3,1,2,1,1,0,0,0,0,0,1,0,1,0,5,3,5,1,2,5,4,12,11,11
"262",1,1,17,1,1,2,2,NA,1,4,1,2,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,1,3,2,13,13,13
"263",1,1,17,1,2,1,1,4,3,3,1,3,4,1,1,0,1,0,0,1,1,1,0,5,5,4,NA,1,5,NA,NA,9,8
"264",1,2,18,2,1,2,2,2,3,4,NA,1,1,2,0,0,0,0,0,1,0,1,0,5,5,4,NA,5,2,16,8,7,8
"265",1,1,17,2,2,1,2,2,3,3,2,2,1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,1,1,NA,11,9,10
"266",1,1,17,1,2,2,1,1,1,3,1,2,2,3,0,0,0,0,1,1,1,1,0,4,3,3,1,NA,5,4,15,14,15
"267",1,1,17,2,2,1,4,2,5,NA,1,2,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,4,4,15,14,14
"268",1,2,17,2,2,2,4,3,2,3,1,2,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,8,15,15,15
"269",1,2,17,1,NA,1,4,4,5,3,1,2,NA,2,0,0,1,0,0,1,1,1,0,NA,3,3,2,3,4,0,12,12,12
"270",1,2,16,2,2,2,4,3,5,NA,1,2,1,1,NA,0,0,0,1,0,1,1,NA,5,4,5,1,1,NA,7,14,14,15
"271",1,2,16,2,1,2,4,4,4,4,1,2,1,1,0,0,0,1,1,1,1,1,0,5,3,2,1,2,5,NA,14,15,15
"272",1,1,17,2,1,2,4,4,5,NA,1,2,1,2,0,0,1,1,0,1,1,1,1,5,3,1,NA,4,5,2,11,11,12
"273",1,2,17,1,1,2,1,1,3,3,NA,1,2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,1,1,2,13,NA,15
"274",NA,1,17,2,1,2,3,3,4,3,2,2,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,3,5,10,11,11,11
"275",1,1,NA,2,NA,2,1,1,1,3,1,NA,1,2,0,1,0,NA,0,0,1,0,1,4,3,2,1,1,4,10,NA,NA,10
"276",1,1,18,2,NA,2,2,1,3,3,1,3,2,3,NA,0,1,0,0,0,1,1,1,4,4,4,1,1,NA,NA,12,10,11
"277",1,2,16,2,1,2,2,1,3,3,1,2,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,7,15,16,16
"278",1,1,17,NA,1,2,1,1,NA,4,1,NA,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,5,4,11,10,11
"279",1,2,17,2,NA,2,2,3,3,3,1,1,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,2,NA,12,13
"280",1,2,22,NA,1,2,3,1,4,4,3,2,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,12,7,8,5
"281",1,2,18,1,2,2,3,3,3,4,1,2,1,2,0,0,1,0,0,NA,NA,1,1,4,3,3,1,3,5,8,10,9,10
"282",1,2,16,2,1,NA,0,2,3,3,3,2,1,1,0,0,0,0,0,0,1,1,0,4,3,NA,2,4,5,0,NA,12,11
"283",1,2,18,2,1,2,3,2,4,3,1,2,2,1,0,NA,0,0,0,1,0,1,0,4,4,5,NA,4,5,8,7,8,7
"284",1,2,16,2,1,2,3,3,1,3,4,3,3,2,1,1,1,0,0,0,1,1,0,5,3,3,1,NA,2,4,9,11,10
"285",1,NA,18,2,1,2,2,1,4,4,NA,2,1,1,2,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,7,8,6
"286",1,2,16,1,1,2,2,1,3,3,1,2,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,2,14,13,12
"287",1,2,17,1,1,2,2,1,3,3,1,2,1,1,0,0,0,0,0,NA,1,1,NA,4,4,2,NA,4,5,0,12,12,NA
"288",1,2,17,2,2,2,1,1,2,3,1,2,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,0,9,10,10
"289",1,1,18,2,2,1,2,1,3,3,1,2,1,2,0,0,1,0,0,0,NA,1,1,4,3,NA,1,3,5,2,NA,12,13
"290",1,1,17,2,2,2,4,2,5,4,4,2,1,4,0,0,1,0,1,1,1,1,0,4,2,3,1,1,4,2,14,15,17
"291",1,1,19,2,1,2,2,2,4,4,2,2,1,2,0,0,1,0,0,1,1,NA,0,4,3,3,1,1,5,0,10,10,11
"292",1,2,18,2,2,2,2,1,4,3,1,2,3,2,1,0,0,0,1,0,0,1,0,4,4,5,4,4,NA,4,11,10,11
"293",1,NA,17,1,1,2,4,2,3,3,1,2,1,3,0,0,1,0,1,1,NA,1,0,4,3,4,1,3,5,NA,NA,12,14
"294",NA,1,18,2,2,2,NA,1,3,1,2,2,1,3,0,0,1,0,0,0,1,0,0,4,4,NA,2,3,3,4,11,12,14
"295",1,1,18,NA,1,2,2,2,3,3,2,2,1,2,0,1,0,0,0,1,1,NA,0,3,2,3,1,1,5,4,11,11,13
"296",1,2,19,2,2,1,4,3,4,1,4,2,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,NA,1,4,11,13,14
"297",1,2,18,2,1,2,2,1,3,3,2,2,1,2,0,0,0,0,1,1,1,1,0,5,NA,4,1,2,4,NA,16,NA,16
"298",1,2,17,1,1,2,2,2,3,4,3,2,2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10
"299",1,1,17,2,2,2,2,NA,4,4,1,1,1,NA,0,0,0,0,1,NA,1,1,1,3,4,1,1,1,2,2,10,11,NA
"300",1,NA,20,1,1,2,NA,1,NA,3,1,3,2,2,0,0,1,1,1,1,0,1,1,1,2,3,1,2,2,8,10,12,12
"301",1,1,18,2,1,2,4,3,4,3,2,1,1,2,0,0,1,0,0,1,1,1,1,3,1,2,1,3,2,2,15,15,15
"302",1,NA,NA,2,1,2,4,3,5,3,1,NA,NA,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,3,2,10,10,11
"303",1,2,18,1,1,2,3,2,3,3,1,NA,1,3,0,0,NA,0,NA,0,1,0,0,5,3,2,1,1,3,2,10,11,12
"304",1,1,17,2,1,2,3,3,3,3,2,2,1,3,0,0,0,0,1,0,NA,0,0,3,2,3,1,1,4,2,15,12,13
"305",1,1,18,2,1,2,2,2,NA,4,2,NA,1,3,NA,0,1,0,1,NA,1,1,1,4,3,3,1,1,3,0,11,12,13
"306",1,2,17,2,NA,2,2,2,3,3,2,1,2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,4,8,8,8,9
"307",1,2,18,1,2,NA,3,4,3,NA,4,2,2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,NA,1,6,NA,16,NA
"308",1,2,17,2,1,2,3,1,4,3,3,2,1,2,NA,0,0,0,1,1,1,1,NA,5,NA,NA,3,4,NA,0,11,NA,14
"309",1,1,18,1,1,2,4,4,5,3,4,2,NA,2,0,0,0,0,NA,1,1,1,0,4,3,NA,2,2,4,8,10,11,12
"310",1,2,18,2,1,2,4,2,2,3,4,1,1,2,0,0,1,0,1,1,1,1,1,5,4,NA,1,3,5,4,NA,12,14
"311",1,1,18,1,1,2,2,1,3,3,4,2,NA,2,0,0,NA,0,0,1,0,1,1,4,3,5,1,2,3,12,8,9,10
"312",1,1,19,2,1,2,3,3,3,4,NA,3,1,2,0,0,1,0,1,1,1,1,0,4,3,5,3,3,5,NA,11,12,12
"313",1,1,18,2,1,2,2,3,3,4,NA,1,1,4,0,0,1,0,1,1,1,1,NA,4,NA,5,1,3,2,10,16,16,16
"314",1,1,18,2,2,2,1,1,3,3,2,2,2,2,0,0,NA,0,0,0,1,0,0,4,4,3,1,1,3,2,13,13,13
"315",1,2,17,1,1,2,1,2,1,1,2,2,1,2,0,0,1,0,1,0,1,0,1,3,NA,2,2,2,1,2,16,17,18
"316",1,1,18,2,1,NA,2,1,NA,3,2,2,1,NA,0,NA,1,NA,NA,1,1,1,1,4,2,5,1,2,1,8,14,14,15
"317",1,1,17,2,NA,2,NA,4,1,2,4,2,2,NA,0,0,1,0,0,1,1,1,1,NA,3,3,1,1,1,6,15,16,16
"318",1,1,17,2,2,2,2,2,4,3,1,2,2,2,0,1,1,0,0,1,1,1,1,4,4,NA,2,3,5,6,12,12,12
"319",1,1,18,1,1,NA,3,2,3,4,2,2,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,15,12,9,10
"320",1,NA,18,2,1,2,4,4,5,4,2,2,2,1,0,0,0,0,1,1,1,NA,0,3,2,4,1,4,3,6,11,12,12
"321",1,NA,NA,NA,1,2,4,NA,2,2,4,1,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,2,14,12,13
"322",1,1,17,2,1,2,2,2,3,4,4,1,3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,1,1,8,13,15,15
"323",1,1,19,1,1,2,3,2,NA,4,4,1,1,2,1,1,1,0,0,1,NA,1,0,3,3,3,4,3,3,0,9,8,10
"324",1,2,18,2,2,2,4,3,5,4,1,2,2,1,0,0,0,0,1,1,NA,1,0,4,2,3,1,2,NA,0,10,10,10
"325",NA,2,NA,2,1,2,1,2,1,3,NA,3,2,1,0,0,0,NA,0,NA,0,1,0,3,4,4,2,4,4,10,10,10,11
"326",1,2,17,2,2,1,4,1,4,3,2,2,2,1,0,0,0,NA,1,1,1,NA,NA,4,5,4,2,4,5,22,11,11,10
"327",1,2,17,NA,2,1,3,2,5,4,2,2,1,1,0,0,0,NA,0,1,1,1,0,4,4,4,3,4,3,18,13,13,13
"328",1,1,18,1,2,2,1,1,1,3,NA,2,2,4,0,0,1,0,1,1,1,0,0,5,2,2,1,1,3,2,17,17,18
"329",1,NA,18,2,1,2,1,1,3,3,2,2,2,2,0,1,0,0,1,1,NA,1,0,5,4,4,1,1,4,0,12,13,13
"330",1,1,17,2,1,2,2,2,3,3,1,2,1,NA,0,0,1,NA,0,0,1,1,0,5,4,5,1,2,5,12,12,12,14
"331",1,1,18,2,1,2,2,1,3,3,4,2,2,2,0,0,0,0,1,NA,1,1,1,4,3,1,NA,1,5,10,12,13,14
"332",NA,2,17,2,1,2,1,1,3,3,4,1,1,2,0,0,0,0,0,0,1,1,0,4,3,3,NA,2,4,0,12,12,12
"333",1,1,18,2,1,2,NA,2,1,1,3,2,1,3,0,0,1,0,0,1,1,1,NA,4,3,3,1,2,2,0,18,18,18
"334",1,1,17,2,1,2,1,1,4,5,4,2,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,13,13,14
"335",NA,2,18,2,1,2,2,1,4,NA,4,2,1,3,0,NA,0,0,1,1,NA,1,0,4,2,4,1,3,2,0,14,15,NA
"336",1,2,18,NA,2,1,4,4,5,5,4,NA,1,2,0,0,NA,0,1,1,1,1,0,5,4,3,1,1,2,0,17,17,17
"337",1,2,18,2,1,2,4,2,5,3,2,2,1,2,0,NA,1,0,1,1,1,1,1,4,3,2,1,4,5,2,15,NA,16
"338",1,1,17,2,1,2,4,3,2,4,4,2,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,17,18,18
"339",1,1,17,NA,2,2,3,1,4,3,4,NA,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,18,19,19
"340",1,2,18,1,2,2,NA,NA,4,3,4,2,2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,4,0,14,15,15
"341",1,2,17,2,1,2,3,NA,2,3,2,2,1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,5,0,14,15,15
"342",NA,1,19,2,1,2,4,NA,2,3,4,3,2,2,0,0,1,0,1,1,1,NA,NA,2,3,4,2,3,2,NA,NA,13,13
"343",1,1,18,2,2,2,4,3,3,3,2,3,2,2,0,0,NA,0,0,NA,1,NA,1,4,4,5,NA,2,2,0,13,14,14
"344",1,1,NA,2,1,2,4,3,NA,3,4,1,1,4,0,0,1,0,0,1,1,1,NA,4,3,3,1,1,3,0,16,17,17
"345",1,2,18,2,2,2,NA,4,NA,5,2,2,1,1,0,0,1,0,0,1,1,1,1,1,4,2,2,2,1,0,18,18,17
"346",1,1,18,2,2,NA,4,4,2,3,2,2,1,2,0,0,1,1,NA,1,1,1,1,4,2,4,1,1,4,0,14,NA,15
"347",1,2,17,2,2,2,4,4,3,5,2,1,2,NA,0,0,NA,0,NA,1,1,1,0,4,1,1,2,2,5,0,12,13,NA
"348",1,1,17,1,1,2,4,4,4,4,4,2,2,3,0,0,1,NA,1,1,1,1,0,5,3,4,NA,1,5,0,7,7,8
"349",1,1,17,2,1,2,4,2,3,3,4,2,2,3,0,0,NA,0,0,1,1,1,0,4,3,3,1,1,3,0,16,16,16
"350",1,1,17,2,1,NA,3,2,NA,2,4,1,1,4,0,NA,1,NA,1,0,NA,1,0,5,2,2,1,2,5,0,18,18,18
"351",1,2,19,1,2,2,2,NA,1,4,1,2,2,3,1,0,0,0,1,1,1,NA,1,4,3,1,1,1,5,0,9,10,11
"352",1,2,20,2,1,1,3,2,4,3,1,3,1,1,2,0,0,0,1,NA,1,0,0,5,5,3,1,1,5,0,14,15,15
"353",1,2,19,1,1,2,3,3,3,4,4,1,1,2,0,0,0,0,1,1,1,0,1,4,5,NA,1,2,5,0,10,NA,11
"354",NA,1,18,2,1,2,1,4,3,5,2,2,1,2,0,1,1,0,0,0,1,0,NA,3,4,4,NA,2,5,2,10,10,11
"355",1,1,18,2,1,2,2,1,4,3,1,2,2,2,0,0,1,0,1,1,1,1,0,5,3,NA,1,2,1,2,12,12,15
"356",1,1,17,2,1,2,2,NA,3,NA,1,1,2,NA,0,0,0,0,NA,1,1,1,1,4,2,1,1,1,3,NA,11,12,14
"357",NA,1,17,1,1,2,4,4,5,5,1,2,NA,1,NA,0,0,0,1,1,1,1,0,4,4,4,1,1,5,2,15,16,17
"358",1,1,18,2,1,2,4,3,3,3,1,2,1,3,0,0,1,0,1,1,1,1,1,NA,3,4,1,1,5,2,14,15,17
"359",1,1,18,2,2,2,4,3,2,4,1,2,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,1,8,12,12,15
"360",NA,1,17,1,1,2,NA,4,1,4,NA,1,1,3,0,0,1,0,1,0,1,1,0,4,3,4,2,5,5,2,15,15,17
"361",NA,1,18,2,1,2,3,3,1,3,1,1,1,2,0,0,1,0,0,1,1,1,0,4,1,NA,1,1,3,NA,11,12,14
"362",1,NA,19,2,1,2,4,2,2,NA,1,2,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,NA,NA,11,10,10
"363",1,1,18,2,1,2,4,4,5,3,1,NA,NA,NA,0,NA,1,0,0,1,1,1,0,4,NA,4,3,3,5,NA,NA,11,13
"364",1,1,18,2,1,2,3,4,NA,3,1,2,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,NA,4,11,12,14
"365",1,1,17,2,1,NA,4,4,2,2,1,2,1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,14,15,17
"366",1,1,17,2,1,1,4,3,4,4,NA,2,1,2,0,0,1,0,0,1,1,1,1,5,NA,NA,NA,2,5,14,15,NA,17
"367",1,1,17,2,2,1,3,3,4,3,2,NA,1,2,0,1,1,0,0,1,1,NA,0,5,3,3,1,NA,5,NA,12,12,13
"368",1,1,17,2,2,2,2,1,3,3,2,1,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,11,12,14
"369",1,NA,18,2,2,2,4,4,3,3,4,1,1,1,0,0,1,0,0,1,1,1,0,NA,2,5,3,4,5,2,8,9,11
"370",1,1,19,2,1,2,1,1,3,3,1,3,3,3,0,0,0,0,1,1,0,NA,1,1,5,5,NA,3,5,NA,10,10,11
"371",1,1,NA,2,2,1,1,NA,3,3,1,3,3,NA,2,0,1,0,0,0,1,1,1,5,3,4,1,1,4,2,NA,8,9
"372",1,1,18,2,1,2,2,2,3,3,1,2,1,1,0,0,1,0,NA,1,1,1,1,4,NA,5,2,4,5,2,10,10,10
"373",NA,1,NA,2,1,2,2,2,NA,3,1,2,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,NA,14,13,13
"374",1,1,NA,1,2,2,2,2,4,4,1,2,1,3,0,0,1,0,1,1,1,1,0,3,3,2,2,2,3,0,11,11,NA
"375",1,1,17,2,1,NA,3,1,4,4,1,1,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,NA,0,17,18,17
"376",1,1,17,2,2,2,0,2,1,1,2,1,2,3,0,NA,NA,0,0,1,1,1,0,NA,3,3,2,3,2,0,14,14,15
"377",1,1,18,2,1,2,1,1,3,3,2,2,2,3,0,NA,0,0,1,1,1,1,0,4,5,5,1,2,2,0,14,14,14
"378",1,2,18,2,1,NA,4,4,3,3,1,2,1,3,0,0,0,0,1,1,1,1,NA,4,3,3,2,2,NA,0,13,14,13
"379",1,2,17,2,1,2,3,3,NA,4,4,2,NA,1,0,0,NA,0,1,0,1,1,0,4,3,5,3,5,5,0,17,18,17
"380",1,2,17,1,NA,NA,2,2,4,3,1,2,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,2,11,10,10
"381",1,1,17,2,1,2,4,4,5,4,1,2,1,3,0,0,1,0,1,1,1,1,0,5,4,4,1,3,4,0,13,12,13
"382",1,1,17,2,1,2,4,4,5,5,1,2,2,3,0,0,1,0,0,0,1,1,1,4,3,3,1,2,4,4,15,14,15
"383",1,1,17,2,1,2,3,3,1,3,1,2,1,1,0,0,1,1,1,1,1,1,0,4,2,5,2,NA,5,2,11,12,11
"384",1,2,18,2,2,NA,2,2,3,3,1,2,1,4,0,0,1,1,1,1,1,1,0,4,5,5,NA,4,5,0,11,11,12
"385",1,NA,19,1,1,2,3,2,1,4,2,3,1,NA,0,0,1,0,0,0,1,0,1,5,3,4,2,2,5,0,11,10,10
"386",1,1,18,2,1,2,2,2,1,3,1,2,4,2,0,0,0,0,NA,1,1,0,1,4,NA,NA,1,1,2,2,10,NA,10
